listing_url,name,zipcode,smart_location,country,latitude,longitude
https://www.airbnb.com/rooms/7098347,Bright brand new Full Apt Rambla Raval,8001,"Barcelona, Spain",Spain,41.37986,2.17118
https://www.airbnb.com/rooms/7112746,Tranquila Habitación centrica,8036,"Barcelona, Spain",Spain,41.38674,2.15505
https://www.airbnb.com/rooms/7113910,Cozy room with private balcony,8011,"Barcelona, Spain",Spain,41.38658,2.16222
https://www.airbnb.com/rooms/7125211,Dúplex cerca de Plaza España,8014,"Barcelona, Spain",Spain,41.37513,2.14145
https://www.airbnb.com/rooms/7125860,"5 min to the Beach, Poblenou, 1 room & terrace",8005,"Barcelona, Spain",Spain,41.40167,2.20671
https://www.airbnb.com/rooms/7137292,Sagrada Familia Terrace Penthouse 2 BR - Licensed,8025,"Barcelona, Spain",Spain,41.40638,2.1766
https://www.airbnb.com/rooms/7140630,Habitación doble en el centro deBCN,8003,"Barcelona, Spain",Spain,41.38449,2.17826
https://www.airbnb.com/rooms/7154153,Habitacion N#5  con baño privado,8005,"Barcelona, Spain",Spain,41.39857,2.20448
https://www.airbnb.com/rooms/7154578,Room central,8005,"Barcelona, Spain",Spain,41.3907,2.18988
https://www.airbnb.com/rooms/7173195,Single bedroom with nest bed,8028,"Barcelona, Spain",Spain,41.38522,2.13163
https://www.airbnb.com/rooms/7184322,"Charming flat next to Sagrada Familia, Barcelona",8014,"Barcelona, Spain",Spain,41.37259,2.13299
https://www.airbnb.com/rooms/7197528,Single room with sunny balcony and desk.,8004,"Barcelona, Spain",Spain,41.37393,2.16459
https://www.airbnb.com/rooms/7208586,Alquilo preciosa habitacion en l'Eixample izqdo,8015,"Barcelona, Spain",Spain,41.38004,2.14796
https://www.airbnb.com/rooms/7220512,"habitacion 2 playa, sagrada familia",8018,"Barcelona, Spain",Spain,41.40007,2.1893
https://www.airbnb.com/rooms/7221187,habitacion 1 plaia sagrada familia,8018,"Barcelona, Spain",Spain,41.39943,2.18982
https://www.airbnb.com/rooms/7241906,SUPER COOL ROOM GOTHIC QUARTER (Private Room),8003,"Barcelona, Spain",Spain,41.38671,2.1777
https://www.airbnb.com/rooms/7243058,Central Tranquil Spacious Comfort! 3 bedrooms,8015,"Barcelona, Spain",Spain,41.37935,2.15618
https://www.airbnb.com/rooms/7268481,"New!Central & charming, wifi *Bcn*",8008,"Barcelona, Spain",Spain,41.39174,2.1571
https://www.airbnb.com/rooms/7269518,"Room privada,20 minutos del centro en METRO.(bcn)",8042,"Barcelona, Spain",Spain,41.44273,2.1749
https://www.airbnb.com/rooms/7288715,"Well designed, very clean, comfortable - Barcelona",8006,"Barcelona, Spain",Spain,41.40308,2.14321
https://www.airbnb.com/rooms/7289359,Unique N Homely En suite Pvt. Rooms,8028,"Barcelona, Spain",Spain,41.38004,2.13185
https://www.airbnb.com/rooms/7301264,Double room,8023,"Barcelona, Spain",Spain,41.40603,2.14626
https://www.airbnb.com/rooms/7303112,Habitación doble cama king size,8018,"Barcelona, Spain",Spain,41.40099,2.1894
https://www.airbnb.com/rooms/7320457,On the Ramblas 5 Studio 3B,8002,"Barcelona, Spain",Spain,41.37996,2.17542
https://www.airbnb.com/rooms/7320875,Modern 2 bdrm with small patio,8024,"Barcelona, Spain",Spain,41.41231,2.15669
https://www.airbnb.com/rooms/7343404,"Double room, 20 mins to the center",8020,"Barcelona, Spain",Spain,41.42118,2.20873
https://www.airbnb.com/rooms/7348053,Coconut - Only 8min. walking from Paseo de Gracia!,8021,"Barcelona, Spain",Spain,41.39325,2.14931
https://www.airbnb.com/rooms/7355769,Maravillosa Habitación en Resi,8037,"Barcelona, Spain",Spain,41.39692,2.16139
https://www.airbnb.com/rooms/7356458,Cosy double room with seaviews :),8003,"Barcelona, Spain",Spain,41.37286,2.18883
https://www.airbnb.com/rooms/7395535,Renewed Studio with balcony,8013,"Barcelona, Spain",Spain,41.39673,2.17501
https://www.airbnb.com/rooms/7396202,New center Penthouse with terrace,8036,"Barcelona, Spain",Spain,41.39021,2.1589
https://www.airbnb.com/rooms/7431713,"Big, cozy double room in Barcelona",8023,"Barcelona, Spain",Spain,41.42028,2.15044
https://www.airbnb.com/rooms/7431940,Modern 2 bedroom property with Parking & WIFI,8035,"Barcelona, Spain",Spain,41.43313,2.14941
https://www.airbnb.com/rooms/7443541,"Cozy big room, AC, private WC, Terrace.",8015,"Barcelona, Spain",Spain,41.37648,2.15572
https://www.airbnb.com/rooms/7445410,Gorgeous & centric - Sant Pere 2,8003,"Barcelona, Spain",Spain,41.38814,2.17801
https://www.airbnb.com/rooms/7466009,City center apt behind Cathedral. For Seasons Only,8002,"Barcelona, Spain",Spain,41.38346,2.17561
https://www.airbnb.com/rooms/7466870,Duplex in Barceloneta 1!,8003,"Barcelona, Spain",Spain,41.37836,2.18842
https://www.airbnb.com/rooms/7490942,"Habitación en Poble Sec, Bcn-240 eu",8004,"Barcelona, Spain",Spain,41.372,2.16448
https://www.airbnb.com/rooms/7493706,Privada Zona gay,8021,"Barcelona, Spain",Spain,41.38797,2.1624
https://www.airbnb.com/rooms/7507823,Habitación en centro de Barcelona,8011,"Barcelona, Spain",Spain,41.38738,2.15563
https://www.airbnb.com/rooms/7507944,Stylish&Bright 2bd Flat Plaça Espanya - ALQ 6,8014,"Barcelona, Spain",Spain,41.37714,2.14572
https://www.airbnb.com/rooms/7515229,Barcelona- Eixample-Poble Sec,8015,"Barcelona, Spain",Spain,41.3753,2.15795
https://www.airbnb.com/rooms/7516073,Escorial Apartment,8024,"Barcelona, Spain",Spain,41.40704,2.1621
https://www.airbnb.com/rooms/7522747,Duplex con acceso a cocina y terraza,8027,"Barcelona, Spain",Spain,41.42144,2.1845
https://www.airbnb.com/rooms/7527139,Habitación individual,8029,"Barcelona, Spain",Spain,41.38605,2.14722
https://www.airbnb.com/rooms/7553155,Piso en centro de la ciudad,8002,"Barcelona, Spain",Spain,41.38429,2.17439
https://www.airbnb.com/rooms/7555206,Habitación doble en Sants,8028,"Barcelona, Spain",Spain,41.3748,2.12704
https://www.airbnb.com/rooms/7563266,viz2 GREAT BEDROOM-LAAAAARGE TERRACE,8027,"Barcelona, Spain",Spain,41.41462,2.1889
https://www.airbnb.com/rooms/7567506,Room in El Born available August 1,8003,"Barcelona, Spain",Spain,41.38206,2.18224
https://www.airbnb.com/rooms/7585411,Individual room. Quite flat. Gay friendly.,8038,"Barcelona, Spain",Spain,41.3592,2.13716
https://www.airbnb.com/rooms/7586363,Habitacion cerca de Sagrada Familia,8025,"Barcelona, Spain",Spain,41.41028,2.16879
https://www.airbnb.com/rooms/7592366,BIG COOL ROOM IN THE HEART OF BCN,8002,"Barcelona, Spain",Spain,41.37927,2.17976
https://www.airbnb.com/rooms/7593516,Bailey's Barcelona B&B!!,8013,"Barcelona, Spain",Spain,41.39914,2.17434
https://www.airbnb.com/rooms/7610100,Contemporary Loft near Plaza Cat.Sleeps 4- Coli 54,8007,"Barcelona, Spain",Spain,41.38817,2.16612
https://www.airbnb.com/rooms/7610490,Modern flat for 6 next to Plaza Catalunya- Coli 31,8007,"Barcelona, Spain",Spain,41.38747,2.16562
https://www.airbnb.com/rooms/7616232,,8011,"Barcelona, Spain",Spain,41.38327,2.15756
https://www.airbnb.com/rooms/7619558,Refurbished apartment in high Raval,8001,"Barcelona, Spain",Spain,41.38298,2.16792
https://www.airbnb.com/rooms/7628496,321cc LARGE FLAT BY PASSEIG GRACIA!,8009,"Barcelona, Spain",Spain,41.39275,2.16901
https://www.airbnb.com/rooms/7628958,32cc LARGE FLAT BY PASSEIG GRACIA,8009,"Barcelona, Spain",Spain,41.39421,2.16852
https://www.airbnb.com/rooms/7640110,Private room next to Beach in Poblenou,8005,"Barcelona, Spain",Spain,41.39831,2.20112
https://www.airbnb.com/rooms/7640768,Nature Room in Barcelona,8033,"Barcelona, Spain",Spain,41.45426,2.18288
https://www.airbnb.com/rooms/7656806,Habitación DOBLE SOLEADA Barcelona,8020,"Barcelona, Spain",Spain,41.41724,2.19576
https://www.airbnb.com/rooms/7658508,Alquiler de habitaciones,8027,"Barcelona, Spain",Spain,41.41677,2.18544
https://www.airbnb.com/rooms/7668337,Lux Apartment - Center of Barcelona,8010,"Barcelona, Spain",Spain,41.39005,2.17445
https://www.airbnb.com/rooms/7669190,Alquiler de habitación por días,8003,"Barcelona, Spain",Spain,41.38792,2.17698
https://www.airbnb.com/rooms/7683900,EL BORN NEIGHBORHOOD - ARCO DE TRIUNFO,8003,"Barcelona, Spain",Spain,41.39005,2.18164
https://www.airbnb.com/rooms/7688164,Piso Centrico Barcelona,8003,"Barcelona, Spain",Spain,41.3873,2.17561
https://www.airbnb.com/rooms/7701372,Beach arquitect reformed apartment1,8003,"Barcelona, Spain",Spain,41.37759,2.19078
https://www.airbnb.com/rooms/7709267,Couch in an Atic,8025,"Barcelona, Spain",Spain,41.40323,2.16806
https://www.airbnb.com/rooms/7728805,"Habitación, Plaza Lesseps.",8023,"Barcelona, Spain",Spain,41.40583,2.14495
https://www.airbnb.com/rooms/7729232,Bright eclectic 2bed next2 Passeig de Sant Joan,8013,"Barcelona, Spain",Spain,41.39839,2.17372
https://www.airbnb.com/rooms/7739371,Cosy room in Barcelona center,8001,"Barcelona, Spain",Spain,41.38223,2.16424
https://www.airbnb.com/rooms/7739629,Large Room with Balcony and Terrace,8012,"Barcelona, Spain",Spain,41.40368,2.15572
https://www.airbnb.com/rooms/7747745,Urban Suites,8015,"Barcelona, Spain",Spain,41.38295,2.15498
https://www.airbnb.com/rooms/7755595,Suite neighbor with La Pedrera,8008,"Barcelona, Spain",Spain,41.39543,2.16226
https://www.airbnb.com/rooms/7774099,The Living Apartment,8010,"Barcelona, Spain",Spain,41.39221,2.17526
https://www.airbnb.com/rooms/7777757,Cosy Bedroom next to Parc Guell,8023,"Barcelona, Spain",Spain,41.41204,2.14801
https://www.airbnb.com/rooms/7792646,Cozy Private Room with Terrace,8026,"Barcelona, Spain",Spain,41.41158,2.1835
https://www.airbnb.com/rooms/7793542,Big and nice in Pl Catalunya for 12,8007,"Barcelona, Spain",Spain,41.38616,2.16649
https://www.airbnb.com/rooms/7821974,Sants Gaiarre,8014,"Barcelona, Spain",Spain,41.37242,2.14134
https://www.airbnb.com/rooms/7824065,"Nuevo, céntrico, soleado y silencio",8015,"Barcelona, Spain",Spain,41.38049,2.15112
https://www.airbnb.com/rooms/7837343,Attic with views,8004,"Barcelona, Spain",Spain,41.37488,2.16068
https://www.airbnb.com/rooms/7838608,Luxury bedroom near Plaza Cataluña,8011,"Barcelona, Spain",Spain,41.38362,2.16305
https://www.airbnb.com/rooms/7849983,Can't find it better! -SP1,8003,"Barcelona, Spain",Spain,41.39,2.17892
https://www.airbnb.com/rooms/7851117,Big appartment 20 min away from centre,8032,"Barcelona, Spain",Spain,41.43303,2.158
https://www.airbnb.com/rooms/7862263,TERRACE IN PLAZA DE CATALUÑA,8007,"Barcelona, Spain",Spain,41.38792,2.16607
https://www.airbnb.com/rooms/7864741,Spacious Doble Room/Quiet district,8029,"Barcelona, Spain",Spain,41.39004,2.14585
https://www.airbnb.com/rooms/7879795,"CENTRAL ROOM. DOUBLE BED, SUNNY BEDROOM WITH BALCONY.",8004,"Barcelona, Spain",Spain,41.37174,2.1677
https://www.airbnb.com/rooms/7880575,Nice sigle room 5min at the beach and 10min centro,8003,"Barcelona, Spain",Spain,41.38033,2.18829
https://www.airbnb.com/rooms/7911423,Habitación privada en casa unif,8030,"Barcelona, Spain",Spain,41.43637,2.18425
https://www.airbnb.com/rooms/7917857,1324 - OLYMPIC DELUXE,8005,"Barcelona, Spain",Spain,41.39137,2.19668
https://www.airbnb.com/rooms/7936080,Alquilo Bonita Habitación Doble,8028,"Barcelona, Spain",Spain,41.37609,2.12585
https://www.airbnb.com/rooms/7941553,Ap. 2 minutes away from the beach,8003,"Barcelona, Spain",Spain,41.37953,2.1909
https://www.airbnb.com/rooms/7954069,Economic attic with perfect location,8004,"Barcelona, Spain",Spain,41.3746,2.16846
https://www.airbnb.com/rooms/7954984,Habitacion moderna y limpia,8035,"Barcelona, Spain",Spain,41.43305,2.14228
https://www.airbnb.com/rooms/7966807,Room in Gràcia,8012,"Barcelona, Spain",Spain,41.40068,2.15373
https://www.airbnb.com/rooms/7967654,HABITACION CENTRO DE BARCELONA,8003,"Barcelona, Spain",Spain,41.38661,2.17802
https://www.airbnb.com/rooms/7977915,Catalan golden dreams,8011,"Barcelona, Spain",Spain,41.38718,2.15777
https://www.airbnb.com/rooms/7978189,Para gente de mar - 38.1 pies,8005,"Barcelona, Spain",Spain,41.38724,2.19873
https://www.airbnb.com/rooms/7992378,cc1 BEST PRICE NEW PASSEIG DE GRACIA,8009,"Barcelona, Spain",Spain,41.39199,2.16902
https://www.airbnb.com/rooms/7993355,Habitación doble en hostal,8029,"Barcelona, Spain",Spain,41.38322,2.14144
https://www.airbnb.com/rooms/8013090,Rambutan - Only 8min. walking from Paseo de Gracia,8021,"Barcelona, Spain",Spain,41.39453,2.14824
https://www.airbnb.com/rooms/8020706,Incredible Lounge terrace best area,8015,"Barcelona, Spain",Spain,41.37631,2.16265
https://www.airbnb.com/rooms/8030534,Nice 3BR next to park Eixample,8029,"Barcelona, Spain",Spain,41.38603,2.14572
https://www.airbnb.com/rooms/8031166,1. Downtown Barcelona double room,8013,"Barcelona, Spain",Spain,41.40114,2.18328
https://www.airbnb.com/rooms/8044639,Bed-Lamp Apartment,8026,"Barcelona, Spain",Spain,41.41504,2.18184
https://www.airbnb.com/rooms/8045986,Cutest bedroom 2pax with bathroom 8,8011,"Barcelona, Spain",Spain,41.38493,2.16257
https://www.airbnb.com/rooms/8060075,Sagrada Familia - 10 minutes walking,8013,"Barcelona, Spain",Spain,41.39684,2.17499
https://www.airbnb.com/rooms/8068276,Cozy private room BCN city center,8004,"Barcelona, Spain",Spain,41.37247,2.14408
https://www.airbnb.com/rooms/8075826,Luxury and location 10 people - M43,8007,"Barcelona, Spain",Spain,41.38603,2.16397
https://www.airbnb.com/rooms/8075880,Room to rent in 3 rooms apartment,8032,"Barcelona, Spain",Spain,41.42289,2.17134
https://www.airbnb.com/rooms/8078954,"Luxury duplex Catalunya Sq, City centre 5 people",8002,"Barcelona, Spain",Spain,41.38515,2.17166
https://www.airbnb.com/rooms/8083851,"Spacious, Cosy Room",8041,"Barcelona, Spain",Spain,41.42144,2.17745
https://www.airbnb.com/rooms/8112143,"Double in social flat, Rambla 300m!",8001,"Barcelona, Spain",Spain,41.37983,2.17075
https://www.airbnb.com/rooms/8114070,SUNNY DOUBLE ROOM WITH BALCONY,8004,"Barcelona, Spain",Spain,41.37312,2.1575
https://www.airbnb.com/rooms/8135780,Habitación individual en Gràcia,8012,"Barcelona, Spain",Spain,41.40341,2.15763
https://www.airbnb.com/rooms/8138792,fdr NICE 2 BEDR FLAT MAX 6 PEOPLE!,8023,"Barcelona, Spain",Spain,41.41816,2.15001
https://www.airbnb.com/rooms/8158099,We share our sunny home,8006,"Barcelona, Spain",Spain,41.3989,2.14407
https://www.airbnb.com/rooms/8162945,"Double Room with Balcony, Raval",8001,"Barcelona, Spain",Spain,41.384,2.16574
https://www.airbnb.com/rooms/8185162,Born Apartment 1.2 Metro Jaume I,8003,"Barcelona, Spain",Spain,41.3839,2.1805
https://www.airbnb.com/rooms/8198755,"Sunny , charming and cosy home in Gracia",8012,"Barcelona, Spain",Spain,41.40324,2.16114
https://www.airbnb.com/rooms/8215716,2 bedrooms and terrace near Gaudi Parc,8023,"Barcelona, Spain",Spain,41.40815,2.14824
https://www.airbnb.com/rooms/8215879,"Park Guell Ático- 2 bdr, large terrace and ac",8023,"Barcelona, Spain",Spain,41.4083,2.14819
https://www.airbnb.com/rooms/8217171,Suites 41 St Antoni - sup2 bdr/2 bath,8015,"Barcelona, Spain",Spain,41.37753,2.16368
https://www.airbnb.com/rooms/8217483,"Spacious and full of light, Central 2 bedroom apt.",8018,"Barcelona, Spain",Spain,41.39114,2.18416
https://www.airbnb.com/rooms/8221000,apartamento muy luminoso muy cerca del laberinto,8032,"Barcelona, Spain",Spain,41.42938,2.16086
https://www.airbnb.com/rooms/8222453,Liceo apartment by Las Ramblas,8001,"Barcelona, Spain",Spain,41.3791,2.17234
https://www.airbnb.com/rooms/8252969,Ensuite room with 50m2 terrace,8002,"Barcelona, Spain",Spain,41.38633,2.17394
https://www.airbnb.com/rooms/8253250,Double room with balcony + terrace,8004,"Barcelona, Spain",Spain,41.37214,2.16558
https://www.airbnb.com/rooms/8261212,Apt close to Sagrada Familia (4pax) SF1,8013,"Barcelona, Spain",Spain,41.40512,2.1807
https://www.airbnb.com/rooms/8261391,Independent Study in Gracia,8024,"Barcelona, Spain",Spain,41.40708,2.1624
https://www.airbnb.com/rooms/8261951,Sant Antoni Market B31 - 3h / 2b,8015,"Barcelona, Spain",Spain,41.37669,2.16254
https://www.airbnb.com/rooms/8262126,Sant Antoni Market B32-3h/2b  + ac,8015,"Barcelona, Spain",Spain,41.37676,2.16337
https://www.airbnb.com/rooms/8269751,S51 - 1 hab junto SAGRADA FAMILIA,8025,"Barcelona, Spain",Spain,41.40309,2.17352
https://www.airbnb.com/rooms/8270563,SF1 - Duplex con patio/ 2 hab,8025,"Barcelona, Spain",Spain,41.40341,2.17171
https://www.airbnb.com/rooms/8283245,Cosy room with BALCONY @ Gran Via,8010,"Barcelona, Spain",Spain,41.39486,2.1745
https://www.airbnb.com/rooms/8284503,Habitación doble luminosa Paral-lel,8001,"Barcelona, Spain",Spain,41.37653,2.17024
https://www.airbnb.com/rooms/8292945,Stunning and modern white apartment,8025,"Barcelona, Spain",Spain,41.40592,2.1681
https://www.airbnb.com/rooms/8297905,Apt.cerca SagradaFamilia (4pax) SF2,8013,"Barcelona, Spain",Spain,41.40735,2.17905
https://www.airbnb.com/rooms/8303973,Charming Apartment in Gothic District,8002,"Barcelona, Spain",Spain,41.38315,2.17626
https://www.airbnb.com/rooms/8307625,Atico Trafalgar,8010,"Barcelona, Spain",Spain,41.3882,2.17661
https://www.airbnb.com/rooms/8336319,Central & Zen,8004,"Barcelona, Spain",Spain,41.37163,2.16464
https://www.airbnb.com/rooms/8336775,Bright double room near La Rambla,8001,"Barcelona, Spain",Spain,41.37774,2.17193
https://www.airbnb.com/rooms/8352635,sfat2 ¡¡¡¡¡GREAT PENTHOUSE SAGRADA FAMILIA!!!!!,8025,"Barcelona, Spain",Spain,41.40331,2.17253
https://www.airbnb.com/rooms/8378107,Casa Cosi - Sant Antoni,8015,"Barcelona, Spain",Spain,41.37755,2.16259
https://www.airbnb.com/rooms/8414793,Lugaris Beach Quadruple Apartment,8005,"Barcelona, Spain",Spain,41.39988,2.20615
https://www.airbnb.com/rooms/8420515,WIFI&COURTYARD! BARÇA stadium loft,8903,"L'Hospitalet de Llobregat, Spain",Spain,41.37313,2.12562
https://www.airbnb.com/rooms/8455108,NEW!Comfortable room in sunny apartment. Centric,8015,"Barcelona, Spain",Spain,41.38106,2.1507
https://www.airbnb.com/rooms/8456557,Single Sleeper in Female Only Shared room,8004,"Barcelona, Spain",Spain,41.37364,2.15688
https://www.airbnb.com/rooms/8494172,"Piso acogedor en el Centro de Barcelona "" BORNE """,8003,"Barcelona, Spain",Spain,41.38817,2.17763
https://www.airbnb.com/rooms/8494312,CIUTAT LUXURY APARTMENT IN THE HEART OF BARCELONA,8003,"Barcelona, Spain",Spain,41.3829,2.17942
https://www.airbnb.com/rooms/8521278,RENT TO GIRLS NO SMOKING,"08004
08004","Barcelona , Spain",Spain,41.37353,2.1669
https://www.airbnb.com/rooms/8544853,"PRIVATE ROOM, ONLY GIRLS -",8027,"Barcelona, Spain",Spain,41.41695,2.18989
https://www.airbnb.com/rooms/8549016,BCN Double Bed Breakfast,8015,"Barcelona, Spain",Spain,41.37877,2.15955
https://www.airbnb.com/rooms/8568204,ar5 GREAT 1 BEDR APARTMENT EL BORN!,8003,"Barcelona, Spain",Spain,41.38297,2.18152
https://www.airbnb.com/rooms/8578771,Doble Mini-Duplex Privado Gracia,8025,"Barcelona, Spain",Spain,41.40783,2.1625
https://www.airbnb.com/rooms/8591619,Bonito apartamento en Barcelona,8024,"Barcelona, Spain",Spain,41.4078,2.16279
https://www.airbnb.com/rooms/8601243,PANORAMIC VIEW,8006,"Barcelona, Spain",Spain,41.39943,2.15247
https://www.airbnb.com/rooms/8638224,Room private bathroom Rambla Cat,8012,"Barcelona, Spain",Spain,41.39921,2.15655
https://www.airbnb.com/rooms/8639710,Habitación individual en Lesseps,8006,"Barcelona, Spain",Spain,41.40558,2.14818
https://www.airbnb.com/rooms/8659814,BRAND-NEW 1 BD APT SAGRADA FAMILIA 11,8013,"Barcelona, Spain",Spain,41.4073,2.17953
https://www.airbnb.com/rooms/8661298,Rambla A -ideal for expads and couples! Free wifi Gorgeous views of Rambla,8002,"Barcelona, Spain",Spain,41.38483,2.17069
https://www.airbnb.com/rooms/8663061,Apartamento Eixample con terraza,8009,"Barcelona, Spain",Spain,41.39453,2.17364
https://www.airbnb.com/rooms/8663950,"pequeño,  confortable 20 min playa 15 sagrada flia",8013,"Barcelona, Spain",Spain,41.40935,2.19506
https://www.airbnb.com/rooms/8666693,Library Room 3 Rambla Catalunya,8012,"Barcelona, Spain",Spain,41.39882,2.15804
https://www.airbnb.com/rooms/8667017,Quiet apartment in Gracia-Art flat,8041,"Barcelona, Spain",Spain,41.4193,2.17404
https://www.airbnb.com/rooms/8687504,fnt1 BESTPRICE! HAPPYFLAT! OLDTOWN! IDEALLOCATION!,8004,"Barcelona, Spain",Spain,41.37296,2.16567
https://www.airbnb.com/rooms/8687968,1odp BEST PRICE! GOTHIC-HAPPY FLAT-ROMAN WALL!,8002,"Barcelona, Spain",Spain,41.38115,2.17924
https://www.airbnb.com/rooms/8723833,Eixample City Center 2BR Flat,8011,"Barcelona, Spain",Spain,41.38538,2.16112
https://www.airbnb.com/rooms/8727869,Amplia Habitación Céntrica,8011,"Barcelona, Spain",Spain,41.38322,2.15811
https://www.airbnb.com/rooms/8744377,Habitación en Barcelona-Sants,8029,"Barcelona, Spain",Spain,41.38472,2.13994
https://www.airbnb.com/rooms/8745852,Shared room 3 Rambla Catalunya,8012,"Barcelona, Spain",Spain,41.39782,2.15686
https://www.airbnb.com/rooms/8757334,Sagrada Familia at your doorstep,,"Barcelona, Spain",Spain,41.4061,2.17873
https://www.airbnb.com/rooms/8769293,3 Bedroom apartment beside Sagrada Familia,8013,"Barcelona, Spain",Spain,41.40032,2.17521
https://www.airbnb.com/rooms/8803332,"Jazz, near the metro, market, beach",8003,"Barcelona, Spain",Spain,41.38038,2.18732
https://www.airbnb.com/rooms/8803733,"STYLISH EIXAMPLE luxury in the center, big terrace",8007,"Barcelona, Spain",Spain,41.38824,2.16031
https://www.airbnb.com/rooms/8806793,Single bed room in Barceloneta,8003,"Barcelona, Spain",Spain,41.37719,2.18864
https://www.airbnb.com/rooms/8806993,Excellent Apartment next to Paseo de Gracia,8008,"Barcelona, Spain",Spain,41.39167,2.16024
https://www.airbnb.com/rooms/8811813,VALLS II -Antique & Modernist Apt-,8014,"Barcelona, Spain",Spain,41.37985,2.13602
https://www.airbnb.com/rooms/8820500,Light double room near riverside & shopping center,8030,"Barcelona, Spain",Spain,41.43477,2.20703
https://www.airbnb.com/rooms/8827248,,8013,"Barcelona, Spain",Spain,41.40462,2.18091
https://www.airbnb.com/rooms/8851741,"NEW ideal family apartment, terace",8004,"Barcelona, Spain",Spain,41.37334,2.16337
https://www.airbnb.com/rooms/8880938,Ramblas - Montjich -  Poble Sec,8004,"Barcelona, Spain",Spain,41.37436,2.17252
https://www.airbnb.com/rooms/8881364,VALLS I -Antique & Modernist Apt-,8014,"Barcelona, Spain",Spain,41.37966,2.1374
https://www.airbnb.com/rooms/8905238,CAMP NOU MUNNE 2-1 APARTMENT,8028,"Barcelona, Spain",Spain,41.37576,2.12281
https://www.airbnb.com/rooms/8905754,Centrica habitacion plaza españa,8004,"Barcelona, Spain",Spain,41.37064,2.14314
https://www.airbnb.com/rooms/8926518,bonito apartamento con terraza,8024,"Barcelona, Spain",Spain,41.40989,2.15775
https://www.airbnb.com/rooms/8929591,Elegant apartment in the center,8002,"Barcelona, Spain",Spain,41.38203,2.17815
https://www.airbnb.com/rooms/8938744,Habitacion con baño propio,,"Barcelona, Spain",Spain,41.38455,2.13706
https://www.airbnb.com/rooms/8940271,ROOM WITH THE BEST VIEWS IN TOWN,8020,"Barcelona, Spain",Spain,41.42014,2.19905
https://www.airbnb.com/rooms/8978429,Bed in 8 bed mix dormitory,8004,"Barcelona, Spain",Spain,41.37349,2.166
https://www.airbnb.com/rooms/8983863,"Einstein, vista a mar",8003,"Barcelona, Spain",Spain,41.37648,2.18975
https://www.airbnb.com/rooms/8998165,Ciutadella close to the Beach,8005,"Barcelona, Spain",Spain,41.3973,2.19853
https://www.airbnb.com/rooms/9000033,Amazing Room in Plaza Catalunya,8007,"Barcelona, Spain",Spain,41.38885,2.16488
https://www.airbnb.com/rooms/9020920,Barcelona Modern Diagonal 2,8013,"Barcelona, Spain",Spain,41.4013,2.17599
https://www.airbnb.com/rooms/9020942,Barcelona Modern Diagonal 3,8013,"Barcelona, Spain",Spain,41.40162,2.17524
https://www.airbnb.com/rooms/9039106,Habitacion com balcon en el centro,8001,"Barcelona, Spain",Spain,41.37734,2.17288
https://www.airbnb.com/rooms/9042324,Détente en Urgell,8015,"Barcelona, Spain",Spain,41.3834,2.15471
https://www.airbnb.com/rooms/9082617,+Cheap+Nice+Green area+Center+,8004,"Barcelona, Spain",Spain,41.37166,2.16486
https://www.airbnb.com/rooms/9082627,cc123 LARGE APARTMENT BY PASSEIG GRACIA!,8009,"Barcelona, Spain",Spain,41.39417,2.16782
https://www.airbnb.com/rooms/9106910,2002 - AB Plaça Espanya 4-2 - Chic 3-Bedroom Eixample Apartment near Plaça d´Espanya,8015,"BARCELONA, Spain",Spain,41.37903,2.1477
https://www.airbnb.com/rooms/9111209,Charming Duplex w/Terrace in Gracia,8012,"Barcelona, Spain",Spain,41.39843,2.15967
https://www.airbnb.com/rooms/9121541,COSY ROOFTOP LOFT w/PVT BIG TERRACE,8001,"Barcelona, Spain",Spain,41.3821,2.16463
https://www.airbnb.com/rooms/9124504,Small room in the city center,8004,"Barcelona, Spain",Spain,41.37207,2.16561
https://www.airbnb.com/rooms/9142039,Centric cosy double room BCN,8011,"Barcelona, Spain",Spain,41.3824,2.16292
https://www.airbnb.com/rooms/9144489,"****Beautiful, Large & Central Flat",8037,"Barcelona, Spain",Spain,41.40002,2.17112
https://www.airbnb.com/rooms/9152793,Nice Apartment Miró near Pl España and Fira BCN,8015,"Barcelona, Spain",Spain,41.37662,2.15485
https://www.airbnb.com/rooms/9154907,Agradable y Comoda Habitación,8035,"Barcelona, Spain",Spain,41.432,2.14416
https://www.airbnb.com/rooms/9181831,DOUBLE ROOM attached to the CATALUÑA Square,8002,"Barcelona, Spain",Spain,41.38807,2.17326
https://www.airbnb.com/rooms/9182647,Piso amplio. 2 habitaciones dobles,8030,"Barcelona, Spain",Spain,41.43369,2.18599
https://www.airbnb.com/rooms/9211815,Nice sunny room near the beach,8005,"Barcelona, Spain",Spain,41.40195,2.19832
https://www.airbnb.com/rooms/9212221,Artist hoMe inspiration Terrace 4A,8004,"Barcelona, Spain",Spain,41.37423,2.1628
https://www.airbnb.com/rooms/9231823,"ROOM 4, IN MARAGAL - HORTA GUINARDO",8041,"Barcelona, Spain",Spain,41.41985,2.17492
https://www.airbnb.com/rooms/9233339,Poble Nou Design Apartment,8005,"Barcelona, Spain",Spain,41.3998,2.20036
https://www.airbnb.com/rooms/9250389,Lovely & bright Vila Olimpica beach apartment,8005,"Barcelona, Spain",Spain,41.39264,2.19479
